712,"Mussel, ring pink (=golf stick pearly)",E,$4.76,"$264,908.48",""" 99.62%"
713,Loulu,E,$4.75,"$264,913.23",99.62%
714,"Snake, Atlantic salt marsh",T,$4.73,"$264,917.96",99.63%
715,"Harvestman, Bee Creek Cave",E,$4.70,$264.922.66,99.63%
715,"Pseudoscorpion, Tooth Cave",E,"$4.70 .$264,927.36",,99.63%
715,"Milk-vetch, heliotrope",T,$4.70,"$264,932.06",99.63%
718,"Bonamia, Florida",T,$4.70,"$264,936.76",99.63%
719,"Pennyroyal, Todsen's",E,$4.60,"$264,941.36",99.64%
720,"Pearlymussel, turgid-blossom",E,$4.55,"$264,945.91","99""!64%"
721,"Beetle, delta green ground",T,$4.50,"$264,950.41",99.64%
721,"Fern, American hart's-tongue",T,$4.50,"$264,954.91",99.64%
721,"Butterweed, Layne's",T,$4.50,"$264,959.41",99.64%
721,"Reed-mustard, Barneby",E,$4.50,"$264,963.91",99.64%
721,Po'e,E,$4.50,"$264,968.41",99.65%
721,"Kuahiwi, laukahi",E,"$4.50; $264,972.91",,99.65%
721,"Evening-primrose, Antioch Dunes",E,$4.50,"$264,977.41",99.65%
728,"Duck, Laysan",E,$4.40,"$264,981.81","""99.65%"""
728,Uvillo,E,$4.40,"$264,986.21",99.65%
728,"Ambrosia, south Texas",E,$4.40,"$264,990.61",99.65%
728,"Warea, wide-leaf",E,$4.40,$264.995.01,99.66%
732,"Pigtoe, rough",E,$4.36,$264.999.37,99.66%
733,Diellia pallida (=laciniata) (=Sci name),E,"$4.30 ;$265,003.67",,99.66%
733,"""Akoko",E,$4.30,"$265,007.97",99.66%
733,Lobelia oahuensis (=Sci name),E,$4.30,"$265,012.27",99.66%
733,"Milk-vetch, Braunton's",E,$4.30,"$265,016.57",99.66%
733,"Darter, slackwater",T,"$4.30 :$265,020.87",,99.66%
738,Rock-cress,E,"$4.20 < $265,025.07",,99.67%
739,Gouania vitifolia (=Sci name),E,"$4.20 '$265,029.27",,99.67%
739,"Skink, sand",T,$4.20 I $265.033.47,,99.67%
739,"Pearlymussel, yellow-blossom",E,$4.20 : $265.037.67,,99.67%
742,Loulu,E,"$4.10 .$265,041 .77",,99.67%
742,"""Ohe'ohe",E,"$4.10 :$265,045.87",,99.67%
742,"Pearlymussel, tubercled-blossom",E,$4.10,"$265,049.97",99.68%
742,"Pearlymussel, white wartyback",E,"$4.10 :$265,054.07",,99.68%
742,Phyllostegia parviflora (=Sci. name),E,"$4.10:$265,058.17",,99.68%
742,Alani,E,$4.10,": $265,062.27",99.68%
748,"Bulrush, Northeastern (=barbed bristle)",E,$4.09,"$265,066.36",99.68% :
749,"Blazingstar, Ash Meadows",T,$4.00,$265.070.36,99.68%
749,"Bladderpod, Dudley Bluffs",T,$4.00,":$265,074.36",99.69%
749,"Lizard, St. Croix ground",E,$4.00,"; $265,078.36",99.69%
749,"Meadowrue, Cooley's",E,"$4.00 : $265,082.36",,99.69%
749,"Pearlymussel, pale lilliput",E,$4.00,"$265,086.36",99.69%
749,Tetramolopium lepidotum ssp. lepidotum (=Sci,E,$4.00,"$265,090.36",99.69%
,,,,,Page 13

TABLE 2.,SPECIES RANKED IN DESCENDING ORDER OF TOTAL FY 1997 REPORTED,,,,,
,EXPENDITURES ($000),,,,,
,,,,SPECIES,,
RANK,SPECIES (50 CFR Part 17),,STATUS,TOTAL,CUMULATIVE,
,,,,($000),TOTAL,PERCENT
749,"Naucorid, Ash Meadows",,T,$4.00,"$265,094.36",99.69%
749,"Twinpod, Dudley Bluffs",,T,$4.00,$265.098.36,99.69%
749,Nehe,,E,$4.00,$265.102.36,99.70%
749,Chamaecrista glandulosa var. mirabilis (=Sci,,E,$4.00,"$265,106.36",99.70%
749,Cordia bellonls,,E,$4.00,"$265,110.36",99.70%
749,"Torreya, Florida",,E,$4.00,$265.114.36,99.70%
749,Sanicula purpurea,(=Sci. name),E,$4.00,$265.118.36,9970%
749,'Akoko,,E,$4.00,"$265,122.36",99.70%
749,"Negra, cobana",,T,$4.00,"$265,126.36",99.70%
749,"Dudleyea, Santa Monica Mountains",,T,$4.00,"$265,130.36",99.71%
749,Schiedea hookeri (=Sci. name),,E,$4.00,"$265,134.36",99.71%
749,Erubia,,E,$4.00,"$265,138.36",99.71%
749,Poa siphonoglossa (=Sci name),,E,$4.00,$265.142.36,99.71%
749,Haha,,E,$4.00,"$265,146.36",99.71%
749,Haha,,E,$4.00,"$265,150.36",9971%
749,Leptocereus grantianus (=Sci name),,E,$4.00,$265.154.36,99.72%
749,Higuero de Sierra,,E,$4.00,"$265,158.36",9972%
749,"Goetzea, beautiful (matabuey)",,E,$4.00,"$265,162.36",99.72%
749,Daphnopsis hellerana (=Sci name),,E,$4.00,"$265,166.36",99.72%
774,"Pigtoe, heavy (=Judge Tail's mussel)",,E,$3.90,"$265,170.26",99.72%
774,'Oha wai,,E,$3.90,"$265,174.16",99.72%
776,"Shagreen, Magazine Mountain",,T,$3.85,"$265,178.01",99.72%
777,Pilo,,E,$3.80,"$265,181.81",99.73%
777,Ha'iwale,,E,$3.80,"$265,185.61","99.73%"""
777,Stenogyne bifida (=Sci name),,E,$3.80,"$265,189.41",99.73%
777,Haha,,E,$3.80,"$265,193.21",95.73%
777,Cyanea macrostegia ssp. gibsonii (=Sci name),,E,$3.80,"$265,197.01",99.73%'
777,Rollandia crispa (=Sci name),,E,$3.80,"$265,200.81",99.73%
783,'Oha wai,,E,$3.75,$265.204.56,99.73%
783,Silene lanceolate (=Sci name),,E,"$3.75 .$265,208.31",,99.74%
785,Silene perlmanii (=Sci name),,E,$3.70,"$265,212.01",99.74%~
785,"Kuahiwi, laukahi",,E,$3.70,"$265,215.71",99.74%
785,Mariscus pennatiformis (=Sci name),,E,$3.70,"$265,219.41",99.74%
785,Aupaka,,E,$3.70,"$265,223.11",99.74%
785,'Oha wai,,E,"$3.70 '$265,226.81",,99.74%
785,Platanthera holochila,(=Sci. name),E,"$3.70 :$265,230.51",,99.74%
791,"Buckwheat, scrub",,T,$3.69,"$265,234.20",99.75%
792,Haha,,E,$3.65,"$265,237.85",99.75%
792,Hedyotis degeneri (=Sci name),,E,$3.65,"$265,241.50",99.75%
792,Ha'iwale,,E,"$3.65 ,$265,245.15",,99.75%
792,Achyranthes mutica (=Sci. name),,E,"$3.65 '$265,248.80",,99.75%
792,Tetramolopium arenarium (=Sci name),,E,$3.65,"$265,252.45",99.75%
792,Phyllostegia warshaueri (=Sci. name),,E,$3.65 : $265.256. 10,,99.75%
792,Stenogyne angustifolia (=Sci name),,E,$3.65,"$265,259.75",99.75%
792,Haplostachys haplostachya (=Sci name),,E,$3.65,"$265,263.40",99.76%
800,"Whale, gray",,E,$3.64,"$265,267.04",99.76%
801,"Popolo, ku mai","(=Popolo, thorny)",E,"$3.60 : $265,270.64",,99.76%
801,Opuhe,,E,"$3.60 '$265,274.24",,99.76%
801,Silene alexandri (=Sci name),,E,"$3.60 : $265,277.84",,99.76%
801,"Indian paintbrush, San Clemente Island",,E,$3.60,"$265,281.44",99.76%
801,"Bush-mallow, San Clemente Island",,E,"$3.60 : $265,285.04",,99.76%
801,Schiedea nuttallii (=Sci. name),,E,"$3.60 : $265,288.64",,99.77%
801,'Olulu,,E,$3.60,"$265,292.24",99.77%
801,"Woodland-star, San Clemente Island",,E,$3.60,"$265,295.84",99.77%
801,"Larkspur, San Clemente Island",,E,$3.60,"$265,299.44",99.77%
801,"Rockcress, Santa Cruz Island",,E,$3.60,"$265,303.04",99.77%
801,"Broom, San Clemente Island",,E,"$3.60, $265,306.64",,99.77%
801,'Awiwi,,E,$3.60,"$265,310.24",99.77%
,,,,,,Page 14

TABLE 2.,SPECIES RANKED IN DESCENDING ORDER OF TOTAL FY 1997 REPORTED,,,,
,EXPENDITURES ($000),,,,
,,,SPECIES,,
RANK,SPECIES (50 CFR Part 17),STATUS,TOTAL,CUMULATIVE,
,,,($000),TOTAL,PERCENT
801,Viola helenae (=Sci name),E,$3.60,$265.313.84,99.78%
601,Kamakahaia,E,$3.60,"$265,317.44",99.78%
801,"'Akoko, Ewa Plains",E,$3.60,"$265,321.04",99.78%
801,Heau,E,$3.60,$265.324.64,99.78%
801,Viola lanaiensis (=Sci name),E,$3.60,$265.328.24,99.78%
801,Pu'uka'a,E,$3.60,"$265,331.84",99.78%
801,Pamakani,E,$3.60,$265.335.44,99.78%
801,Gahnia lanaiensis (=Sci name),E,$3.60,"$265,339.04",99.78%
821,Haha,E,$3.55,"$265,342.59",99.79%
821,Stenogyne kanehoana (=Sci name),E,$3.55,"$265,346.14",99.79%
821,Ha'iwale,E,$3.55,"$265,349.69",99.79%
624,Tetramolopium remyi (=Sci name),E,$3.50,$265.353.19,99.79%
824,"Rosemary, Apalachicola",E,$3.50,$265.356.69,99.79%
824,Phyllostegia mollis (=Sci name),E,$3.50,"$265,360.19",99.79%
824,'Akoko,E,$3.50,"$265,363.69",99.79%
824,Remya kauaiensis (=Sci name),E,$3.50,"$265,367.19",99.80%
824,Phyllostegia waimeae (=Sci name),E,$3.50,"$265,370.69",99.80%
824,Remya montgomeryi (=Sci name),E,$3.50,"$265,374.19",99.80%
824,Phyllostegia mannii (=Sci name),E,$3.50,"$265,377.69",99.80%
824,'Akoko,E,$3.50,"$265,381.19",99.80%
824,"Sandalwood, Lanai or 'iliahi",E,$3.50,$265.384.69,99.80%
624,Schiedea kauaiensis (=Sci. name),E,"$3.50 '$265,388.19",,99.80%
824,"Sandbur, agrimony or Kamanomano",E,$3.50,"$265,391.69",99.80%
824,'Awikiwiki,E,$3.50,"$265,395.19",99.81%
824,Stenogyne campanulata (=Sci name),E,$3.50,$265.398.69,99.81%
824,"Panicgrass, Carter's",E,$3.50,"$265,402.19",99.81%
824,Pau'ala,E,$3.50,"$265,405.69",99.81%'
824,"Schiedea, Diamond Head",E,$3.50,$265.409.19,99.81%
824,Tetramolopium rockii (=Sci name),T,$3.50,"$265,412.69",99.81%
824,Schiedea spergulina var. leiopoda (=Sci name),E,$3.50,$265.416.19,99.81%
824,Phyllostegia glabra var. lanaiensis (=Sci nam,E,$3.50,"$265,419.69",99.81%
824,Schiedea lydgatei (=Sci name),E,$3.50,"$265,423.19","99.82%"""
824,Schiedea spergulina var. spergulina (=Sci name)T,,$3.50,"$265,426.69",99.82%
824,"Morning-glory, Stebbins'",E,$3.50,"$265,430.19",99.82%
824,Neraudia sericea (=Sci name),E,$3.50,$265.433.69,99.82%
624,Nehe,E,"$3.50 ; $265,437. 19",,99.82%
824,Ha'iwale,E,$3.50,$265.440.69,99.82%
824,Gouania meyenii (=Sci name),E,$3.50,"$265,444.19",99.82%
824,Diellia unisora (=Sci name),E,$3.50,"$265,447.69",99.83%
824,Abutilon sandwicense (=Sci name),E,$3.50,"$265,451.19",99.83%
824,Abutilon eremitopetalum (=Sci name),E,$3.50,"$265,454.69",99.83%
824,Haha,•E,$3.50,"$265,458.19",99.83%
824,Haha,E,$3.50,"$265,461.69",99.83%
824,Haha,E,$3.50,"$265,465.19",99.83%
824,Ha'iwale,T,$3.50,"$265,468.69",99.83%
824,Alani,E,"$3.50:$265,472.19",,99.83%
624,Diellia falcata (=Sci name),E,$3.50,"$265,475.69",99.84%
824,"Hedyotis, Na Pali beach",E,"$3.50 : $265,479. 19",,99.84%
824,Hesperomannia lydgatei (=Sci name),E,"$3.50 : $265,482.69",,99.84%
824,"Hibiscus, Clay's",E,"$3.50 '$265,486.19",,99.84% <
824,Holei,E,"$3.50 : $265,489.69",,99.84%
824,"Iliau, dwarf",E,"$3.50 '$265,493. 19",,99.84%
824,"Diellia , asplenium-leaved",E,$3.50,"$265,496.69",99.84%
824,Gouania hillebrandii (=Sci name),E,"$3.50 : $265,500. 19",,99.85%
824,Alani,E,"$3.50 .$265,503.69",,99.85%
824,Alani,E,"$3.50 ; $265,507. 19",,99.85%
824,Ko'oko'olau,E,"$3.50 :$265,510.69",,99.85%
824,"Bedstraw, El Dorado",E,$3.50,"$265,514.19",99.85%
,,,,,Page 15

TABLE 2.,SPECIES RANKED IN DESCENDING ORDER OF TOTAL FY 1997 REPORTED,,,,,
,EXPENDITURES ($000),,,,,
,,,SPECIES,,,
RANK,SPECIES (50 CFR Part 17),STATUS,TOTAL,CUMULATIVE,,
,,,($000),TOTAL,PERCENT,
824,"Bluegrass, Mann's",E,$3.50,"$265,517.69",,99.85%
824,"Bluegrass, Hawaiian",E,$3.50,$265.521.19,,99.85%
824,"fern, pendant kihi",E,$3.50,"$265,524.69",,99.85%
824,"Ceanothus, Pine Hill",E,$3.50,$265.528.19,,99.86%
824,Chamaesyce halemanui (=Sci name),E,$3.50,"$265,531.69",,99.86%
824,Ha'iwale,E,$3.50,$265.535.19,,99.86%
824,Ihi'ihi,E,$3.50,$265.538.69,,99.86%
824,Cyanea undulata (=Sci name),E,$3.50,$265.542.19,,99.86%
824,Alani,E,$3.50,$265.545.69,,99.86%
824,Nehe,E,$3.50,"$265,549.19",,99.86%
824,Dubautia latifolia (=Sci name),E,$3.50,"$265,552.69",,99.86%
824,Dubautia pauciflorula (=Sci name),E,$3.50,"$265,556.19",,99.87%
824,A - e,E,$3.50,$265.559.69,,99.87%
824,Aupaka,T,$3.50,$265.563.19,,99.87%
824,"Flannelbush, Pine Hill",E,$3.50,"$265,566.69",,99.87%
824,Aupaka,E,$3.50,"$265,570.19",,"99"". 87%"
824,Koki'o ke'oke'o,E,$3.50,"$265,573.69",,99.87%
824,Ha'iwale,E,$3.50,"$265,577.19",,99.87%
824,"Kula, wahine noho",E,$3.50,$265.580.69,,99.88%
824,"Lagu, Hyan",E,$3.50,$265.584.19,,99.88%
824,'Awiwi,E,$3.50,$265.587.69,,99.88%
824,Mariscus fauriei (=Sci name),E,$3.50,"$265,591.19",,99.88%
824,Lau 'ehu,E,$3.50,$265.594.69,,99.88%
824,"""Oha wai",E,$3.50,$265.598.19,,99.88%
824,Wawa'iole,E,$3.50,"$265,601.69",,99.88%
824,Lysimachia filifolia (=Sci name),E,$3.50,"$265,605.19",,99.88%
824,Munroidendron racemosum (=Sci name),E,$3.50,"$265,608.69",,99.89%
824,Ma'oli'oli,E,$3.50,"$265,612.19","""",99.89%
824,Nehe,E,$3.50,".$265,61 5.69",,99.89%
900,Stirrupshell,E,$3.45,"$265,619.14",,99.89%
900,"Clubshell, black (=Curtus' mussel)",E,$3.45,"$265,622.59",,99.89%
900,"Combshell, southern (=penitent mussel)",E,$3.45,"$265,626.04",,99.89%
903,"Beaked-rush, Knieskern's",T,$3.42,$265.629.46,,"99.89%"""
904,Chupacallos (=Chupagallo),E,$3.40,"$265,632.86",,99.90%
904,Capa rosa,E,$3.40,$265.636.26,,"""99.90%"
904,Ilex sintenisii (=Sci name),E,"$3.40 .$265,639.66",,,99.90%
904,Palo de jazmin,E,$3.40,"$265,643.06",,99.90%
904,Ternstroemia subsessilis (=Sci name),E,$3.40,"$265,646.46",,99.90%
904,Lepanthes eltoroensis (=Sci name),E,$3.40,"$265,649.86",,99.90%
904,Palo Colorado,E,$3.40,"$265,653.26",,99.90%
911,"Pocketbook, speckled",E,$3.35,"'$265,656.61",,99.90%
911,"Lampmussel, Alabama (=Pearly mussel, Alabam •E",,$3.35,".$265,659.96",,99.91%
913,"Button, Motifs Barbara",T,$3.25,"$265,663.21",,99.91%
914,"Vole, Florida salt marsh",E,$3.11,"$265,666.32",,99.91%
915,"Rabbitsfoot, rough",E,$3.10,"$265,669.42",,99.91%
916,Schoepfia arenaria (=Sci name),T,$3.00,"$265,672.42",,99.91%
916,Cranichis ricartii (=Sci name),E,"$3.00 : $265,675.42",,,99.91%
916,Elaphoglossum serpens (=Sci name),E,"$3.00 '$265,678.42",,,99.91%
916,"Bean, purple (=Fine-rayed purple pearly mussel)",E,$3.00,"$265,681.42",,99.91%
916,Polystichum calderonense (=Sci name),E,"$3.00 :$265,684.42",,,99.91%
916,"Fern, Elfin tree",E,$3.00,"$265,687.42",,99.92% .
916,"Quillwort, black spored",E,"$3.00 : $265,690.42",,,99.92%
916,Bariaco,E,$3.00,"$265,693.42",,99.92%
916,"Cactus, star",E,$3.00,"$265,696.42",,99.92%
916,"Boxwood, Vahl's",E,"$3.00 .$265,699.42",,,99.92%
916,Palo de Nigua,E,"$3.00 .$265,702.42",,,99.92%
916,Palo de Ramon,E,$3.00,"$265,705.42",,99.92%
916,"Polygala, Lewton's",E,$3.00,"$265,708.42",,99.92%
,,,,,,Page 16

TABLE 2. SPECIES RANKED IN DESCENDING ORDER OF TOTAL FY 1997 REPORTED,,,,,
,EXPENDITURES ($000),,,,
,,,SPECIES,,
RANK,SPECIES (50 CFR Part 17),STATUS,TOTAL,CUMULATIVE,
,,,($000),TOTAL,PERCENT
916,Locoweed. Fassett's,T,$3.00,S265.711.42,99.92%
916,Crayfish. Nashville,E,$3.00,$265.714.42,99.93%
916,"Spider, spruce-fir moss",E,$3.00,$265.717.42,99.93%
916,"Holly, Cook's",E,$3.00,"$265,720.42",99.93%
916,Tectaria estremerana (=Sci name),E,$3.00,"$265,723.42",99.93%
916,"Manaca, palma de",T,$3.00,$265.726.42,99.93%
916,"Skipper, Pawnee montane",T,$3.00,$265.729.42,99.93%
916,"Peperomia, Wheeler's",E,$3.00,$265.732.42,99~93%
916,Adiantum vivesii (=Sci name),E,$3.00,"$265,735.42",99.93%
916,Thelyptens yaucoensis (=Sci name),E,$3.00,"$265,738.42",99.93%
916,Thelyptens verecunda (=Sci name),E,$3.00,"$265,741.42",99.94%
916,Thelyptens inabonensis (=Sci name),E,$3.00,"$265,744.42",99.94%
916,"Prickly-ash, St. Thomas",E,$3.00,"$265,747.42","99.94%"""
942,"Fern, Alabama streak-sorus",T,$2.90,$265.750.32,99.94%
942,"Cactus, Lloyd's Mariposa",T,$2.90,"$265,753.22",99.94%
944,"Limpet, Banbury Springs",E,$2.88,"$265,756.10",99.94%
945,"Bladderpod, Missouri",E,$2.71,$265.758.81,99.94%
946,"Snake, Concho water",T,$2.60,$265.761.41,99.94%
947,"Millerbird, Nihoa (old world warbler)",E,$2.50,"$265,763.91",99.94%
947,"Snowballs, Texas",E,$2.50,"$265,766.41",99.95%
947,"Water-plantain, Krai's",T,$2.50,"$265,768.91",99.95%
947,"Finch, Nihoa (Honeycreeper)",E,$2.50,"$265,771.41",99.95%
947,"Salamander, Shenandoah",E,"$2.50 : $265,773.91",,"99.95%"""
947,"Snail, Stock Island tree",T,$2.50,"$265,776.41",99.95%
947,"Buckwheat, steamboat",E,$2.50,$265.778.91,99.95%
947,"Pupfish, Comanche Springs",E,"$2.50 .$265,781 .41",,99.95%
955,"Agave, Arizona",E,$2.46,"$265,783.87",99.95%
956,"Chub, slender",T,$2.40,"$265,786.27",99.95%
957,"Salamander, desert slender",E,$2.19,$265.788.46,99.95%
958,"Trillium, persistent",E,$2.14,":$265,790.60",99.95%
959,"Wild-buckwheat, gypsum",T,$2.10,",$265,792.70",99.96%
959,"Snail, flat-spired three-toothed",T,$2.10,"$265,794.80",99.96%
961,"Leather flower, Alabama",E,$2.08,"$265,796.88",99.96%
962,"Rosemary, Cumberland",T,$2.03,"$265,798.91",99.96%
963,"Mountain-mahogany, Catalina Island",E,"$2.00 :$265,800.91",,99.96%
963,"Quillwort, mat-forming",E,"$2.00 ,$265,802.91",,99.96%
963,Anole. Culebra Island giant,E,$2.00,"$265,804.91",99.96%
963,"Cactus, black lace",E,$2.00 iS265.806.91,,99.96%
963,"Crownbeard, big-leaved",T,"$2.00 :$265,808.91",,99.96%
963,"Groundsel, San Francisco Peaks",T,$2.00,"$265,810.91",99.96%
963,"Cactus, Chisos Mtn. hedgehog",T,$2.00,"$265,812.91",99.96%
963,"Snail, Virginia fringed mountain",E,"$2.00 :$265,814.91",,99.96%
963,"Rattle weed, hairy",E,"$2.00 :$265,816.91",,99.96%
972,"Orcutt grass, Greene's",E,$1.92,"$265,818.83",99.97%
973,"Stonecrop, Lake County",E,"51.85:3265,820.68",,99.97%
974,"Sand-verbena, large-fruited",E,$1.80,"$265,822.48",99.97%
974,"Leather flower, Morefield's",E,$1.80,"$265,824.28",99.97% '
976,"Sunburst, San Joaquin adobe",T,"$1.69: $265,825.96",,99.97%
977,"Dudleya, Santa Clara Valley",E,"$1.50! $265,827.46",,99.97%
977,"Grass, Colusa",T,$1.50,"$265,828.96",99.97%
977,"Barberry, Truckee",E,$1.50:3265.830.46,,99.97%
977,"Pentachaeta, white-rayed",E,"$1.50: $265,831. 96",,99.97%
977,"Thistle, fountain",E,$1.50,"! $265,833.46",99.97%
977,"Thornmint, San Mateo",E,$1.50,"i $265,834.96",99.97%
977,"Spurge, Hoover's",T,$1.50,"$265,836.46",99.97% i
977,"Sunburst, Hartweg's golden",E,"$1.50 '$265,837.96",,99.97%
977,"Sunflower, San Mateo woolly",E,"$1.50;$265,839.46",,99.97%
977,"Jewelflower, Tiburon",E,"$1.50 ,$265,840.96",,99.97%
,,,,,Page 17

TABLE 2. SPECIES RANKED IN DESCENDING ORDER OF TOTAL FY 1997 REPORTED,,,,,
,EXPENDITURES ($000),,,,
,,,SPECIES,,
RANK,SPECIES (50 CFR Part 17),STATUS,TOTAL,CUMULATIVE,
,,,($000),TOTAL,PERCENT
977,"Grass, Solano",E,$1.50,$265.842.46,99.97%
977,"Jewelflower, Metcalf Canyon",E,$1.50,$265.843.96,99.97%
977,"Meadowfoam, Butte County",E,$1.50,$265.845.46,99.98%
977,Silverside. Waccamaw,T,$1.50,$265.846.96,99.98%
977,"Orcuttgrass, hairy (=piloseL",E,$1.50,"$265,848.46",99.98%
977,"Orcutt grass, San Joaqum",T,$1.50,"$265,849.96",99.98%
977,"Owl's-clover, fleshy",T,$1.50,$265.851 46,99.98%
977,"Moth, Kern primrose sphinx",T,$1.50,$265.852.96,99.98%
977,"Ceanothus, coyote (=California-lilac, Coyote",E,$1.50,"$265,854.46",99.98%
977,"Navarretia, few-flowered",E,$1.50,$265.855.96,99.98%
977,"Bird's-beak, Pennell's",E,$1.50,.$265.857.46,99.98%
977,"Manposa lily, Tiburon",T,$1.50,$265.858.96,99.98%
977,"Thistle, Loch Lomond coyote",E,$1.50,$265.86046,99.98%
977,"Butterfly, lotis blue",E,$1.50,"$265,861.96",99.98%
1001,Curlew. Eskimo,E,$1.45,$265.863.41,99.98%
1002,"Rock-cress, Hoffmann's",E,$1.40,$265.864.81,99.98%
1002,"Malocothrix, Santa Cruz Island",E,$1.40,"$265,866.21",""" 99.98%"
1004,"Crayfish, cave [no common name]",E,$1.35,$265.867.56,99.98%
1005,"Darter, bluemask (=jewel)",E,$1.30,"$265,868.86",99.98%
1005,"Fleabane, Rhizome",T,$1.30,"$265,870.16",99.98%
1005,"Butterwort, Godfrey's",T,$1.30,$265.871.46,99.98%
1008,"Phacelia, island",E,$1.20,$265.872.66,99.99%
1008,"Malacothrix, island",E,$1.20,"$265,873.86",99.99%
1008,"Manzanita, Santa Rosa Island",E,$1.20,"$265,875.06",99.99%
1008,"Bush-mallow, Santa Cruz Island",E,$1.20,"$265,876.26",99.99%
1008,"Gilia, Hoffmann's slender-flowered",E,$1.20,"$265,877.46",99.99%
1008,"Cress, toad-flax",E,$1.20,"$265,878.66",99.99%
1008,"Bedstraw, island",E,$1.20,"$265,879.86",~ ~ 99.99%
1008,"Rush-rose, island",T,$1.20,"$265,881.06",99.99%
1008,"Dudleya, Santa Cruz Island",T,$1.20,"$265,882.26",99.99%
1008,"Fringepod (=lacepod), Santa Cruz Island",E,$1.20,"$265,883.46",99.99%
1018,"Madtom, pygmy",E,$1.10,".$265,884.56",99.99%
1019,"Fem, Aleutian shield",E,$1.06,"$265,885.62",99.99%
1020,"Snail, tulotoma (=Alabama live-bearing)",E,$1.00,$265.886.62,99.99%
1020,"Seablite, California",E,"$1.00i$265,887.62 """,,"""""99.99%"""
1020,"Snake, copperbelly water (northern pop.)",T,"$1.00 '$265,888.62",,99.99%
1020,Cactus. Lloyd's hedgehog,E',$1.00,"$265,889.62",99.99%
1020,"Snail, painted snake coiled forest",T,"$1.00 '$265,890.62",,99.99%:
1020,Cat's-eye. Terlingua Creek,E,"$1.00 '$265,891. 62",,99.99%
1020,Snakeroot,E,"$1.00: $265,892.62",,99.99%
1020,"Cinquefoil, Robbins'",E,"$1. 00 ! $265,893.62",,99.99%
1020,"Gourd, Okeechobee",E,"$1.00;$265,894.62",,"99.99% ,"
1020,"Dudleya, Verity's",T,$1.00,$265.895.62,99.99%
1020,"Dudleya, Marcescent",T,$1.00,"$265,896.62",99.99%
1020,"Pinkroot, gentian",E,"$1.00;$265,897.62",,99.99%
1020,"Rhododendron, Chapman",E,$1.00,"$265,898.62",100.00%
1020,"Whitlow-wort, papery",T,$1.00,"$265,899.62",100.00%
1020,Dudleya. Conejo,T,"$1.00 '$265,900.62",,100.00%
1035,"Buttercup, autumn",E,"$0.90: $265,901 .52",,100.00%
1036,"Pawpaw, Rugel's",E,$0.90,"$265,902.42",100.00%
1037,"Roseroot, Leedy's",T,$0.83,"$265,903.25",100.00%
1038,"Ridge-cress (=pepper-cress), Barneby",E,"$0.70 : $265,903.95",,100.00%
1038,"Reed-mustard, clay",T,"$0.70 .$265,904.65",,100.00%
1040,"Pearlymussel, Curtis'",E,$0.70,"$265,905.35",100.00%
1041,"Water-willow, Cooley's",E,"$0.60 '$265,905.95",,100.00%
1042,"Warbler, Bachman's",E,"$0.55 '$265,906.50",,100.00%
1043,"Beetle, Hungerford's crawling water",E,$0.50,"$265,907.00",100.00%
1043,"Pondweed, Little Aguja Creek",E,$0.50,"$265,907.50",100.00% ••
,,,,,Page 18

TABLE 2.,SPECIES RANKED IN DESCENDING ORDER OF TOTAL FY 1997 REPORTED,,,,
,EXPENDITURES ($000),,,,
,,,SPECIES,,
RANK,SPECIES (50 CFR Part 17),STATUS,TOTAL,CUMULATIVE,
,,,($000),TOTAL,PERCENT
1043,"Cactus, bunched cory",T,$0.50,$265.908.00,100.00%
1043,"Shiner, Cahaba",E,$0.50,$265.908.50,100.00%
1047,"Darter, relict",E,$040,$265.908.90,100.00%
1047,"Heartleaf, dwarf-flowered",T,$040,$265.909.30,100.00%
1047,"Beetle, Tooth Cave ground",E,$0.40,$265.909.70,100.00%
1050,"Sandwort, Cumberland",E,$0.39,"$265,910.09",100.00%
1051,"Bladderpod, Spring Creek",E,$0.30,$265.910.39,100.00%
1051,"Liveforever, Santa Barbara Island",E,$0.30,$265.910.69,100.00%
1053,"Lily, Minnesota trout",E,$0.26,"$265,910.95",100.00%
1054,"Barberry, island",E,$0.20,"$265,911.15",100.00%
1055,"Irisette, white",E,$0.10,$265.911.25,100.00%
1055,"Arrowhead, bunched",E,$0.10,$265.911.35,100.00%
1055,"Mint, longspurred",E,$0.10,$265.911.45,100.00%
1055,"Pawpaw, beautiful",E,$0.10,"$265,911.55",100.00%
1055,"Cougar, eastern",E,$0.10,$265.911.65,100.00%
1060,"Snail, noonday",T,$0.04,"$265,911.70",100.00%
1061,"Cactus, Key tree",E,$0.00,"$265,911.70",100.00%
1061,"Harebells, Avon Park",E,$0.00,$265.911.70,100.00%
1061,"Sculpin, pygmy",T,$0.00,$265.911.70,100.00%
1061,Wawae'iole,E,$0.00,$265.911.70,100.00%
1061,"Cactus, Nellie cory",E,$0.00,"$265,911.70",100.00%
1061,Seal. Caribbean monk,E,$0.00,$265.911.70,100.00%
1061,"Isopod, Lee County cave",E,$0.00,"$265,911.70",100.00%
1061,"Amphipod, Hay's Spring",E,$0.00,"$265,911.70",100.00%
1061,"Blazingstar, scrub",E,$0.00,"$265,911.70",100.00%
1061,"Pearlymussel, white cat's paw",E,$0.00,"$265,911.70",100.00%
1061,"Shrimp, Alabama cave",E,$0.00,"$265,911.70",100.00%
